cnf_name,solver,result,solving_time_sec,inference_time_sec,has_backbone,n_vars,n_clauses
CBS_k3_n100_m403_b10_913.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_953.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_992.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_151.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_224.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_277.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_308.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_313.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_332.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_340.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_350.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_412.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_449.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_454.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_555.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_607.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_617.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_668.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_676.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_696.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_705.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_844.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_89.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_908.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_932.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b30_933.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_138.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_193.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_228.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_263.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_268.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_395.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_520.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_562.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_593.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_60.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_618.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_634.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_712.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_797.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_836.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_842.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_876.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_883.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_933.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_975.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b50_994.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_212.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_306.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_343.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_35.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_406.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_409.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_495.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_496.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_559.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_58.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_631.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_636.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_695.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_79.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_799.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_874.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b70_959.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_229.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_246.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_318.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_440.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_466.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_482.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_521.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_529.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_612.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_621.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_625.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_655.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_680.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_702.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_717.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_795.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_833.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_913.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b90_94.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m411_b10_178.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_181.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_211.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_265.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_284.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_296.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_3.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_402.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_522.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_529.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_545.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
