cnf_name,solver,result,solving_time_sec,inference_time_sec,has_backbone,n_vars,n_clauses
CBS_k3_n100_m411_b10_736.cnf.xz,Default,"SATISFIABLE,0",0.0029878616333007812,,,100,411
CBS_k3_n100_m411_b10_77.cnf.xz,Default,"SATISFIABLE,0",0.0023491382598876953,,,100,411
CBS_k3_n100_m411_b10_78.cnf.xz,Default,"SATISFIABLE,0",0.0036306381225585938,,,100,411
CBS_k3_n100_m411_b10_951.cnf.xz,Default,"SATISFIABLE,0",0.003227710723876953,,,100,411
CBS_k3_n100_m411_b10_972.cnf.xz,Default,"SATISFIABLE,0",0.0026018619537353516,,,100,411
CBS_k3_n100_m411_b30_165.cnf.xz,Default,"SATISFIABLE,0",0.003164052963256836,,,100,411
CBS_k3_n100_m411_b30_177.cnf.xz,Default,"SATISFIABLE,0",0.004190206527709961,,,100,411
CBS_k3_n100_m411_b30_222.cnf.xz,Default,"SATISFIABLE,0",0.0028328895568847656,,,100,411
CBS_k3_n100_m411_b30_318.cnf.xz,Default,"SATISFIABLE,0",0.0026319026947021484,,,100,411
CBS_k3_n100_m411_b30_394.cnf.xz,Default,"SATISFIABLE,0",0.0024080276489257812,,,100,411
CBS_k3_n100_m411_b30_42.cnf.xz,Default,"SATISFIABLE,0",0.005293846130371094,,,100,411
CBS_k3_n100_m411_b30_455.cnf.xz,Default,"SATISFIABLE,0",0.0020170211791992188,,,100,411
CBS_k3_n100_m411_b30_478.cnf.xz,Default,"SATISFIABLE,0",0.0027570724487304688,,,100,411
CBS_k3_n100_m411_b30_533.cnf.xz,Default,"SATISFIABLE,0",0.005422830581665039,,,100,411
CBS_k3_n100_m411_b30_537.cnf.xz,Default,"SATISFIABLE,0",0.0020418167114257812,,,100,411
CBS_k3_n100_m411_b30_551.cnf.xz,Default,"SATISFIABLE,0",0.0023899078369140625,,,100,411
CBS_k3_n100_m411_b30_586.cnf.xz,Default,"SATISFIABLE,0",0.006298065185546875,,,100,411
CBS_k3_n100_m411_b30_606.cnf.xz,Default,"SATISFIABLE,0",0.002608776092529297,,,100,411
CBS_k3_n100_m411_b30_618.cnf.xz,Default,"SATISFIABLE,0",0.0028009414672851562,,,100,411
CBS_k3_n100_m411_b30_64.cnf.xz,Default,"SATISFIABLE,0",0.0022132396697998047,,,100,411
CBS_k3_n100_m411_b30_658.cnf.xz,Default,"SATISFIABLE,0",0.0020139217376708984,,,100,411
CBS_k3_n100_m411_b30_821.cnf.xz,Default,"SATISFIABLE,0",0.004174232482910156,,,100,411
CBS_k3_n100_m411_b30_861.cnf.xz,Default,"SATISFIABLE,0",0.0046727657318115234,,,100,411
CBS_k3_n100_m411_b30_930.cnf.xz,Default,"SATISFIABLE,0",0.0021102428436279297,,,100,411
CBS_k3_n100_m411_b30_993.cnf.xz,Default,"SATISFIABLE,0",0.003761768341064453,,,100,411
CBS_k3_n100_m411_b50_147.cnf.xz,Default,"SATISFIABLE,0",0.003801107406616211,,,100,411
CBS_k3_n100_m411_b50_150.cnf.xz,Default,"SATISFIABLE,0",0.002858877182006836,,,100,411
CBS_k3_n100_m411_b50_189.cnf.xz,Default,"SATISFIABLE,0",0.003020048141479492,,,100,411
CBS_k3_n100_m411_b50_244.cnf.xz,Default,"SATISFIABLE,0",0.002716064453125,,,100,411
CBS_k3_n100_m411_b50_294.cnf.xz,Default,"SATISFIABLE,0",0.0021822452545166016,,,100,411
CBS_k3_n100_m411_b50_324.cnf.xz,Default,"SATISFIABLE,0",0.0033540725708007812,,,100,411
CBS_k3_n100_m411_b50_344.cnf.xz,Default,"SATISFIABLE,0",0.0022559165954589844,,,100,411
CBS_k3_n100_m411_b50_417.cnf.xz,Default,"SATISFIABLE,0",0.0022819042205810547,,,100,411
CBS_k3_n100_m411_b50_444.cnf.xz,Default,"SATISFIABLE,0",0.00577092170715332,,,100,411
CBS_k3_n100_m411_b50_46.cnf.xz,Default,"SATISFIABLE,0",0.00497889518737793,,,100,411
CBS_k3_n100_m411_b50_555.cnf.xz,Default,"SATISFIABLE,0",0.0034918785095214844,,,100,411
CBS_k3_n100_m411_b50_623.cnf.xz,Default,"SATISFIABLE,0",0.0035610198974609375,,,100,411
CBS_k3_n100_m411_b50_634.cnf.xz,Default,"SATISFIABLE,0",0.0031540393829345703,,,100,411
CBS_k3_n100_m411_b50_648.cnf.xz,Default,"SATISFIABLE,0",0.0027887821197509766,,,100,411
CBS_k3_n100_m411_b50_755.cnf.xz,Default,"SATISFIABLE,0",0.0032460689544677734,,,100,411
CBS_k3_n100_m411_b50_782.cnf.xz,Default,"SATISFIABLE,0",0.003069162368774414,,,100,411
CBS_k3_n100_m411_b50_789.cnf.xz,Default,"SATISFIABLE,0",0.00341796875,,,100,411
CBS_k3_n100_m411_b50_814.cnf.xz,Default,"SATISFIABLE,0",0.0031938552856445312,,,100,411
CBS_k3_n100_m411_b50_819.cnf.xz,Default,"SATISFIABLE,0",0.0023298263549804688,,,100,411
CBS_k3_n100_m411_b50_845.cnf.xz,Default,"SATISFIABLE,0",0.0033271312713623047,,,100,411
CBS_k3_n100_m411_b50_922.cnf.xz,Default,"SATISFIABLE,0",0.0026900768280029297,,,100,411
CBS_k3_n100_m411_b50_947.cnf.xz,Default,"SATISFIABLE,0",0.0023040771484375,,,100,411
CBS_k3_n100_m411_b50_948.cnf.xz,Default,"SATISFIABLE,0",0.003184080123901367,,,100,411
CBS_k3_n100_m411_b70_15.cnf.xz,Default,"SATISFIABLE,0",0.0042150020599365234,,,100,411
CBS_k3_n100_m411_b70_156.cnf.xz,Default,"SATISFIABLE,0",0.0030410289764404297,,,100,411
CBS_k3_n100_m411_b70_163.cnf.xz,Default,"SATISFIABLE,0",0.005002021789550781,,,100,411
